well_id,easting,northing,depth_tvd_m,porosity_pct,gamma_ray_api,bulk_density_gcc,formation_thickness_m,formation_top_tvd,formation_base_tvd
PKP-01,118503.09,453402.51,2236.4636636298933,9.071,60.786201,2.505637,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2236.3756209252665,9.1423,60.323265,2.492877,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2236.2875782206406,9.2072,59.677536,2.483096,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2236.1995355160143,9.4045,59.483734,2.478001,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2236.111492811388,9.7751,59.840538,2.477841,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2236.0234501067616,10.1473,60.190117,2.483091,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2235.935407402135,10.3636,60.09333,2.493088,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2235.847364697509,10.3421,59.619614,2.506313,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2235.7593219928826,10.0749,59.267426,2.520666,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2235.6712792882563,9.6483,59.519012,2.535634,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2235.58323658363,9.247,60.377983,2.550308,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2235.495193879003,9.013,61.116325,2.563685,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2235.4071511743773,8.9983,60.765656,2.575382,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2235.319108469751,9.1765,58.939049,2.582939,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2235.2310657651246,9.4248,56.529076,2.5834,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2235.1430230604983,9.6104,54.857674,2.577137,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2235.0549803558715,9.6372,54.500847,2.567004,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2234.9669376512456,9.499,54.881981,2.553716,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2234.8788949466193,9.3041,55.230202,2.538492,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2234.790852241993,9.2005,55.220673,2.524031,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2234.7028095373666,9.2618,54.942879,2.511746,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2234.61476683274,9.4764,54.899261,2.504091,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2234.5267241281135,9.7553,55.409096,2.503582,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2234.4386814234877,10.0118,56.124786,2.511202,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2234.3506387188613,10.1294,56.391747,2.524932,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2234.262596014235,10.0084,56.107109,2.539862,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2234.174553309608,9.6002,55.729675,2.552271,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2234.086510604982,9.0104,55.783592,2.55879,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2233.998467900356,8.4112,56.452271,2.55933,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2233.9104251957297,7.9964,57.583244,2.554659,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2233.8223824911033,7.9,58.575218,2.549245,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2233.7343397864765,8.1122,59.033485,2.546446,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2233.64629708185,8.5292,59.240837,2.545385,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2233.5582543772243,8.975,59.544365,2.545261,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2233.470211672598,9.302,59.866768,2.545893,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2233.3821689679717,9.372,60.125648,2.54519,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2233.294126263345,9.2116,60.45388,2.541874,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2233.2060835587185,8.9664,60.847153,2.537321,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2233.1180408540927,8.8078,61.204399,2.53421,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2233.0299981494663,8.7739,61.526649,2.534329,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2232.94195544484,8.8089,61.791222,2.538836,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2232.853912740213,8.8044,61.873779,2.547758,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2232.765870035587,8.6447,61.718163,2.560469,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2232.677827330961,8.3402,61.460083,2.576352,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2232.5897846263347,8.0642,61.235374,2.596513,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2232.5017419217083,7.9259,60.91082,2.622027,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2232.4136992170816,7.8825,60.184669,2.654381,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2232.325656512455,7.9681,59.005219,2.696288,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2232.2376138078293,8.2664,57.594604,2.748326,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2232.149571103203,8.7418,56.176041,2.803775,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2232.0615283985767,9.2826,54.931305,2.84714,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2231.97348569395,9.7154,54.153992,2.856256,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2231.8854429893236,9.889,53.960556,2.820315,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2231.7974002846977,9.8441,54.211731,2.752366,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2231.7093575800714,9.743,54.761749,2.679208,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2231.621314875445,9.7022,55.479988,2.616786,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2231.5332721708182,9.7183,56.291046,2.567411,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2231.445229466192,9.7688,57.234222,2.531454,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2231.357186761566,9.922,58.395226,2.508818,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2231.2691440569397,10.2311,59.575058,2.500258,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2231.1811013523134,10.553,60.323479,2.505018,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2231.0930586476866,10.678,60.441208,2.51766,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2231.0050159430602,10.5375,60.076996,2.531066,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2230.9169732384344,10.2069,59.603203,2.54201,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2230.828930533808,9.7981,59.466499,2.550664,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2230.7408878291817,9.4123,59.914284,2.557873,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2230.652845124555,9.0636,60.807495,2.56388,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2230.5648024199286,8.7264,61.896255,2.568577,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2230.4767597153023,8.3894,62.995171,2.572616,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2230.3887170106764,8.0587,63.878288,2.576388,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2230.30067430605,7.7798,64.271591,2.579873,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2230.2126316014233,7.6263,64.044525,2.584462,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2230.124588896797,7.6211,63.298477,2.591115,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2230.0365461921706,7.6929,62.438217,2.597208,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2229.9485034875447,7.7834,61.99678,2.598436,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2229.8604607829184,7.8775,62.336075,2.592672,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2229.7724180782916,7.9438,63.456474,2.581625,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2229.6843753736653,7.9971,65.005814,2.570031,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2229.596332669039,8.1323,66.363632,2.563538,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2229.508289964413,8.3968,66.99263,2.565433,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2229.4202472597867,8.7324,66.756134,2.574466,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2229.33220455516,9.0592,65.852325,2.586192,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2229.2441618505336,9.312,64.598038,2.596729,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2229.1561191459073,9.4403,63.341805,2.603932,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2229.0680764412814,9.4564,62.382881,2.605169,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2228.980033736655,9.4529,61.949188,2.600248,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2228.8919910320283,9.5115,62.251221,2.594619,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2228.803948327402,9.6102,63.233345,2.592314,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2228.7159056227756,9.667,64.306931,2.592119,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2228.6278629181497,9.6446,64.855179,2.592285,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2228.5398202135234,9.5637,64.704712,2.590509,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2228.4517775088966,9.4712,63.803108,2.583099,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2228.3637348042703,9.4294,62.191422,2.569599,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2228.275692099644,9.4762,60.260139,2.553815,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2228.187649395018,9.5751,58.415428,2.54046,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2228.0996066903917,9.653,56.934471,2.531999,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2228.011563985765,9.6806,56.237885,2.528481,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2227.9235212811386,9.6731,56.623009,2.52968,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2227.8354785765123,9.656,57.737358,2.534705,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2227.7474358718864,9.6454,58.876389,2.541264,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2227.65939316726,9.6387,59.678696,2.547561,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2227.5713504626333,9.6219,60.248833,2.553707,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2227.483307758007,9.5902,60.743118,2.559734,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2227.3952650533806,9.5471,61.249184,2.565119,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2227.3072223487543,9.4833,61.775284,2.569789,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2227.2191796441284,9.3766,62.134537,2.573961,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2227.1311369395016,9.1939,62.153717,2.578077,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2227.0430942348753,8.8869,61.956764,2.582248,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2226.955051530249,8.4669,61.895966,2.585782,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2226.8670088256226,7.9963,62.049049,2.587318,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2226.7789661209968,7.5952,62.136688,2.585643,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2226.69092341637,7.3541,62.007011,2.580769,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2226.6028807117436,7.3059,61.744698,2.572524,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2226.5148380071173,7.4185,61.41375,2.562216,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2226.426795302491,7.6013,61.013855,2.553011,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2226.338752597865,7.8138,60.716248,2.546774,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2226.2507098932383,8.0721,60.759079,2.543785,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2226.162667188612,8.4027,61.10022,2.543762,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2226.0746244839856,8.7727,61.761467,2.546406,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2225.9865817793593,9.1222,62.948708,2.549923,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2225.8985390747334,9.3841,64.48764,2.552677,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2225.8104963701066,9.4933,65.631134,2.553944,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2225.7224536654803,9.4923,65.741699,2.553706,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2225.634410960854,9.4542,64.524719,2.553504,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2225.5463682562277,9.4234,62.317413,2.556359,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2225.458325551602,9.3881,60.135437,2.562959,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2225.370282846975,9.2507,58.773674,2.569429,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2225.2822401423487,9.0732,58.454857,2.570789,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2225.1941974377223,9.037,58.887115,2.567468,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2225.106154733096,9.1561,59.808281,2.562107,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2225.01811202847,9.2983,60.875954,2.557317,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2224.9300693238433,9.4461,61.943092,2.555185,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2224.842026619217,9.5854,63.067787,2.556877,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2224.7539839145907,9.6329,64.396439,2.56052,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2224.6659412099643,9.5565,65.772629,2.563702,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2224.5778985053385,9.4214,67.07782,2.565459,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2224.4898558007117,9.2762,68.595566,2.566086,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2224.4018130960853,9.1227,70.337036,2.566257,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2224.313770391459,9.0161,71.886688,2.568901,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2224.2257276868327,8.963,72.919846,2.577086,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2224.137684982207,8.8178,72.87793,2.587893,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2224.04964227758,8.4756,71.638504,2.593133,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2223.9615995729537,8.0131,69.836044,2.588882,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2223.8735568683273,7.6345,68.145935,2.577837,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2223.785514163701,7.577,66.802032,2.566219,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2223.697471459075,7.9301,66.037659,2.561016,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2223.6094287544483,8.4748,65.703781,2.564983,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2223.521386049822,8.9848,65.148453,2.572468,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2223.4333433451957,9.3118,63.966255,2.577419,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2223.3453006405693,9.3932,62.456039,2.577138,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2223.257257935943,9.3158,61.160202,2.568287,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2223.1692152313167,9.2569,60.486618,2.553079,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2223.0811725266904,9.3725,60.708725,2.540812,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2222.993129822064,9.6888,61.863243,2.533698,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2222.9050871174377,10.1038,63.458466,2.530624,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2222.8170444128114,10.453,64.766098,2.533549,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2222.729001708185,10.5537,65.367554,2.538694,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2222.6409590035587,10.3514,65.266632,2.539666,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2222.5529162989324,10.0007,64.69519,2.538316,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2222.464873594306,9.6914,63.925766,2.537965,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2222.3768308896797,9.5027,63.22374,2.540304,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2222.2887881850534,9.3924,62.682465,2.547652,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2222.200745480427,9.3016,62.279877,2.55879,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2222.1127027758007,9.1621,61.987442,2.56806,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2222.0246600711744,8.9248,61.896149,2.570433,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2221.936617366548,8.6595,62.137901,2.564716,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2221.8485746619217,8.5104,62.743599,2.553324,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2221.7605319572954,8.5559,63.531845,2.540622,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2221.6726653380783,8.7534,64.135376,2.531569,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2221.584622633452,9.0017,64.302231,2.528226,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2221.4965799288257,9.1911,64.10733,2.528842,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2221.4085372241993,9.2448,63.892288,2.530004,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2221.320494519573,9.1546,63.939804,2.529817,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2221.2324518149467,8.9904,64.251663,2.528499,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2221.1444091103203,8.8241,64.623779,2.528289,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2221.056366405694,8.6795,64.837891,2.531444,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2220.968323701067,8.539,64.86795,2.537335,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2220.8802809964413,8.3774,64.913712,2.543272,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2220.792238291815,8.1777,65.101318,2.546891,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2220.7041955871887,7.9371,65.235733,2.547209,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2220.6161528825623,7.6926,64.959808,2.546022,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2220.5281101779356,7.5061,64.099533,2.546801,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2220.4400674733097,7.4034,62.796669,2.551193,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2220.3520247686833,7.3626,61.472702,2.558488,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2220.263982064057,7.3544,60.598557,2.567314,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2220.1759393594307,7.3589,60.272118,2.575449,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2220.087896654804,7.3602,60.112823,2.580169,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2219.999853950178,7.343,59.777222,2.580142,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2219.9118112455517,7.2937,59.329185,2.576079,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2219.8237685409254,7.2094,59.044037,2.569656,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2219.735725836299,7.1131,59.211067,2.562945,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2219.6476831316722,7.0553,59.908432,2.557459,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2219.5596404270464,7.0928,60.737022,2.553165,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2219.47159772242,7.2539,61.077553,2.548855,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2219.3835550177937,7.497,60.639534,2.544007,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2219.2955123131674,7.7302,59.667473,2.539387,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2219.2074696085406,7.9188,58.75087,2.535987,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2219.1194269039147,8.0953,58.474884,2.534345,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2219.0313841992884,8.2802,59.078247,2.534219,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2218.943341494662,8.4459,60.387474,2.534332,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2218.8552987900357,8.551,61.947433,2.532802,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2218.767256085409,8.5801,63.266899,2.528528,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2218.679213380783,8.5648,63.974243,2.523223,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2218.5911706761567,8.587,64.115631,2.520826,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2218.5031279715304,8.7157,64.146042,2.523845,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2218.415085266904,8.9275,64.615448,2.53128,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2218.3270425622773,9.1217,65.718689,2.540671,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2218.2389998576514,9.1912,67.112045,2.549954,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2218.150957153025,9.093,68.173035,2.55728,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2218.0629144483987,8.85,68.512009,2.562551,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2217.9748717437724,8.5042,68.064392,2.566961,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2217.8868290391456,8.0674,67.164536,2.571935,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2217.7987863345197,7.5551,66.247894,2.577494,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2217.7107436298934,7.0483,65.529236,2.582176,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2217.622700925267,6.6331,65.055679,2.585033,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2217.5346582206407,6.389,64.805023,2.585735,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2217.446615516014,6.3628,64.617905,2.584138,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2217.3585728113876,6.4707,64.523529,2.581429,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2217.2705301067617,6.5741,64.724258,2.578984,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2217.1824874021354,6.6178,64.893829,2.577095,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2217.094444697509,6.6108,64.657074,2.576926,64.40033244680853,2207.245625,2271.6459574468086
PKP-01,118503.09,453402.51,2217.0064019928823,6.566,64.158356,2.578678,64.40033244680853,2207.245625,2271.6459574468086
